49745
LOC103858030	LOC103858030	MissingGeneType
LOC103858040	LOC103858040	MissingGeneType
LOC103858049	LOC103858049	MissingGeneType
LOC103858059	LOC103858059	MissingGeneType
LOC103858067	LOC103858067	MissingGeneType
LOC103858075	LOC103858075	MissingGeneType
LOC103858089	LOC103858089	MissingGeneType
LOC103858113	LOC103858113	MissingGeneType
LOC103858122	LOC103858122	MissingGeneType
LOC103858140	LOC103858140	MissingGeneType
LOC103858160	LOC103858160	MissingGeneType
LOC103858174	LOC103858174	MissingGeneType
LOC103864243	LOC103864243	MissingGeneType
LOC103858192	LOC103858192	MissingGeneType
LOC103858232	LOC103858232	MissingGeneType
LOC103858222	LOC103858222	MissingGeneType
LOC103858286	LOC103858286	MissingGeneType
LOC103858266	LOC103858266	MissingGeneType
LOC103858296	LOC103858296	MissingGeneType
LOC103858314	LOC103858314	MissingGeneType
LOC103858306	LOC103858306	MissingGeneType
LOC103858343	LOC103858343	MissingGeneType
LOC103858335	LOC103858335	MissingGeneType
LOC103858324	LOC103858324	MissingGeneType
LOC103858351	LOC103858351	MissingGeneType
LOC117126507	LOC117126507	MissingGeneType
LOC103858359	LOC103858359	MissingGeneType
LOC103858368	LOC103858368	MissingGeneType
LOC103858377	LOC103858377	MissingGeneType
LOC103858387	LOC103858387	MissingGeneType
LOC103858400	LOC103858400	MissingGeneType
LOC103858408	LOC103858408	MissingGeneType
LOC103858419	LOC103858419	MissingGeneType
LOC103858430	LOC103858430	MissingGeneType
LOC103858439	LOC103858439	MissingGeneType
LOC103858457	LOC103858457	MissingGeneType
LOC103858467	LOC103858467	MissingGeneType
LOC103858478	LOC103858478	MissingGeneType
LOC103858486	LOC103858486	MissingGeneType
LOC103858496	LOC103858496	MissingGeneType
LOC103858506	LOC103858506	MissingGeneType
LOC103858529	LOC103858529	MissingGeneType
LOC103858538	LOC103858538	MissingGeneType
LOC103858547	LOC103858547	MissingGeneType
LOC117126443	LOC117126443	MissingGeneType
LOC103858556	LOC103858556	MissingGeneType
LOC103858577	LOC103858577	MissingGeneType
LOC103858586	LOC103858586	MissingGeneType
LOC103858601	LOC103858601	MissingGeneType
LOC103858618	LOC103858618	MissingGeneType
LOC103858634	LOC103858634	MissingGeneType
LOC103858671	LOC103858671	MissingGeneType
LOC103858682	LOC103858682	MissingGeneType
LOC103858702	LOC103858702	MissingGeneType
LOC103858692	LOC103858692	MissingGeneType
LOC103858714	LOC103858714	MissingGeneType
LOC103858724	LOC103858724	MissingGeneType
LOC103858732	LOC103858732	MissingGeneType
LOC103858741	LOC103858741	MissingGeneType
LOC108871123	LOC108871123	MissingGeneType
LOC103858757	LOC103858757	MissingGeneType
LOC103858773	LOC103858773	MissingGeneType
LOC103858782	LOC103858782	MissingGeneType
LOC103858804	LOC103858804	MissingGeneType
LOC103858793	LOC103858793	MissingGeneType
LOC103858834	LOC103858834	MissingGeneType
LOC103858819	LOC103858819	MissingGeneType
LOC103858857	LOC103858857	MissingGeneType
LOC103858850	LOC103858850	MissingGeneType
LOC103858872	LOC103858872	MissingGeneType
LOC103858880	LOC103858880	MissingGeneType
LOC103858893	LOC103858893	MissingGeneType
LOC103858901	LOC103858901	MissingGeneType
LOC103858917	LOC103858917	MissingGeneType
LOC103858936	LOC103858936	MissingGeneType
LOC103858928	LOC103858928	MissingGeneType
LOC108871124	LOC108871124	MissingGeneType
LOC103858945	LOC103858945	MissingGeneType
LOC103858954	LOC103858954	MissingGeneType
LOC103858963	LOC103858963	MissingGeneType
LOC103858973	LOC103858973	MissingGeneType
LOC103858978	LOC103858978	MissingGeneType
LOC103858987	LOC103858987	MissingGeneType
LOC103859019	LOC103859019	MissingGeneType
LOC103859003	LOC103859003	MissingGeneType
LOC103859031	LOC103859031	MissingGeneType
LOC103859038	LOC103859038	MissingGeneType
LOC103859048	LOC103859048	MissingGeneType
LOC103859059	LOC103859059	MissingGeneType
LOC103859068	LOC103859068	MissingGeneType
LOC103859077	LOC103859077	MissingGeneType
LOC103859088	LOC103859088	MissingGeneType
LOC103859099	LOC103859099	MissingGeneType
LOC103859109	LOC103859109	MissingGeneType
LOC103859125	LOC103859125	MissingGeneType
LOC103859136	LOC103859136	MissingGeneType
LOC103859151	LOC103859151	MissingGeneType
LOC103859217	LOC103859217	MissingGeneType
LOC103859196	LOC103859196	MissingGeneType
LOC103859179	LOC103859179	MissingGeneType
LOC103859171	LOC103859171	MissingGeneType
LOC103859233	LOC103859233	MissingGeneType
LOC103859242	LOC103859242	MissingGeneType
LOC103859251	LOC103859251	MissingGeneType
LOC103859260	LOC103859260	MissingGeneType
LOC103859271	LOC103859271	MissingGeneType
LOC103859281	LOC103859281	MissingGeneType
LOC103859300	LOC103859300	MissingGeneType
LOC108869068	LOC108869068	MissingGeneType
LOC103859322	LOC103859322	MissingGeneType
LOC103859331	LOC103859331	MissingGeneType
LOC103859347	LOC103859347	MissingGeneType
LOC103859371	LOC103859371	MissingGeneType
LOC103864280	LOC103864280	MissingGeneType
LOC103859363	LOC103859363	MissingGeneType
LOC117128395	LOC117128395	MissingGeneType
LOC103859394	LOC103859394	MissingGeneType
LOC103859403	LOC103859403	MissingGeneType
LOC103859429	LOC103859429	MissingGeneType
LOC103859419	LOC103859419	MissingGeneType
LOC103859449	LOC103859449	MissingGeneType
LOC103859460	LOC103859460	MissingGeneType
LOC103859471	LOC103859471	MissingGeneType
LOC103859490	LOC103859490	MissingGeneType
LOC103859481	LOC103859481	MissingGeneType
LOC103859500	LOC103859500	MissingGeneType
LOC103859533	LOC103859533	MissingGeneType
LOC103859523	LOC103859523	MissingGeneType
LOC103859553	LOC103859553	MissingGeneType
LOC103859539	LOC103859539	MissingGeneType
LOC103859584	LOC103859584	MissingGeneType
LOC103859566	LOC103859566	MissingGeneType
LOC103859603	LOC103859603	MissingGeneType
LOC103859612	LOC103859612	MissingGeneType
LOC103859622	LOC103859622	MissingGeneType
LOC103859632	LOC103859632	MissingGeneType
LOC103859640	LOC103859640	MissingGeneType
LOC103859651	LOC103859651	MissingGeneType
LOC117134217	LOC117134217	MissingGeneType
LOC103859660	LOC103859660	MissingGeneType
LOC103859686	LOC103859686	MissingGeneType
LOC103859677	LOC103859677	MissingGeneType
LOC103859696	LOC103859696	MissingGeneType
LOC103859705	LOC103859705	MissingGeneType
MIR5712	MIR5712	MissingGeneType
LOC103864309	LOC103864309	MissingGeneType
LOC103859716	LOC103859716	MissingGeneType
LOC117133453	LOC117133453	MissingGeneType
LOC103859732	LOC103859732	MissingGeneType
LOC103859740	LOC103859740	MissingGeneType
LOC103859746	LOC103859746	MissingGeneType
LOC103859757	LOC103859757	MissingGeneType
LOC103859768	LOC103859768	MissingGeneType
LOC117128576	LOC117128576	MissingGeneType
LOC103859802	LOC103859802	MissingGeneType
LOC103859811	LOC103859811	MissingGeneType
LOC103859821	LOC103859821	MissingGeneType
LOC103859832	LOC103859832	MissingGeneType
LOC117128574	LOC117128574	MissingGeneType
LOC103859842	LOC103859842	MissingGeneType
LOC117129076	LOC117129076	MissingGeneType
LOC103859850	LOC103859850	MissingGeneType
LOC103864330	LOC103864330	MissingGeneType
LOC103859860	LOC103859860	MissingGeneType
LOC103859869	LOC103859869	MissingGeneType
LOC117128575	LOC117128575	MissingGeneType
LOC117127912	LOC117127912	MissingGeneType
LOC103859883	LOC103859883	MissingGeneType
LOC103859892	LOC103859892	MissingGeneType
LOC103859901	LOC103859901	MissingGeneType
LOC103859909	LOC103859909	MissingGeneType
LOC103864347	LOC103864347	MissingGeneType
LOC103859918	LOC103859918	MissingGeneType
TRNAY-GUA_3	TRNAY-GUA_3	MissingGeneType
LOC103859930	LOC103859930	MissingGeneType
LOC103859971	LOC103859971	MissingGeneType
LOC103859955	LOC103859955	MissingGeneType
LOC103859949	LOC103859949	MissingGeneType
LOC117129161	LOC117129161	MissingGeneType
LOC117129168	LOC117129168	MissingGeneType
LOC103859941	LOC103859941	MissingGeneType
LOC103859981	LOC103859981	MissingGeneType
LOC103859993	LOC103859993	MissingGeneType
LOC103860027	LOC103860027	MissingGeneType
LOC103860017	LOC103860017	MissingGeneType
LOC103860007	LOC103860007	MissingGeneType
LOC103860037	LOC103860037	MissingGeneType
LOC117126618	LOC117126618	MissingGeneType
LOC103860046	LOC103860046	MissingGeneType
LOC103860068	LOC103860068	MissingGeneType
LOC117126630	LOC117126630	MissingGeneType
LOC103860087	LOC103860087	MissingGeneType
LOC103864369	LOC103864369	MissingGeneType
LOC103864388	LOC103864388	MissingGeneType
LOC103860102	LOC103860102	MissingGeneType
LOC103860110	LOC103860110	MissingGeneType
LOC103860119	LOC103860119	MissingGeneType
LOC103860145	LOC103860145	MissingGeneType
LOC103860154	LOC103860154	MissingGeneType
LOC103860163	LOC103860163	MissingGeneType
LOC103860173	LOC103860173	MissingGeneType
LOC103860183	LOC103860183	MissingGeneType
TRNAN-GUU_1	TRNAN-GUU_1	MissingGeneType
LOC103860190	LOC103860190	MissingGeneType
LOC103860206	LOC103860206	MissingGeneType
LOC103860229	LOC103860229	MissingGeneType
LOC103860220	LOC103860220	MissingGeneType
LOC103860234	LOC103860234	MissingGeneType
LOC103860235	LOC103860235	MissingGeneType
LOC103860236	LOC103860236	MissingGeneType
LOC103860240	LOC103860240	MissingGeneType
LOC103860252	LOC103860252	MissingGeneType
LOC103860303	LOC103860303	MissingGeneType
LOC103860273	LOC103860273	MissingGeneType
LOC103860261	LOC103860261	MissingGeneType
TRNAK-CUU_3	TRNAK-CUU_3	MissingGeneType
LOC103860313	LOC103860313	MissingGeneType
LOC117128275	LOC117128275	MissingGeneType
LOC103860338	LOC103860338	MissingGeneType
LOC103860329	LOC103860329	MissingGeneType
LOC103860350	LOC103860350	MissingGeneType
TRNAK-CUU_4	TRNAK-CUU_4	MissingGeneType
LOC103860361	LOC103860361	MissingGeneType
LOC103860371	LOC103860371	MissingGeneType
LOC103860381	LOC103860381	MissingGeneType
LOC103860389	LOC103860389	MissingGeneType
LOC103860405	LOC103860405	MissingGeneType
LOC103860424	LOC103860424	MissingGeneType
LOC103860435	LOC103860435	MissingGeneType
LOC117133020	LOC117133020	MissingGeneType
LOC103860460	LOC103860460	MissingGeneType
NYE1	NYE1	MissingGeneType
LOC103860492	LOC103860492	MissingGeneType
LOC103860566	LOC103860566	MissingGeneType
LOC103860512	LOC103860512	MissingGeneType
LOC103860534	LOC103860534	MissingGeneType
LOC117125639	LOC117125639	MissingGeneType
LOC117132784	LOC117132784	MissingGeneType
LOC103860587	LOC103860587	MissingGeneType
LOC103860574	LOC103860574	MissingGeneType
LOC103860605	LOC103860605	MissingGeneType
LOC103860614	LOC103860614	MissingGeneType
LOC103860624	LOC103860624	MissingGeneType
LOC103860637	LOC103860637	MissingGeneType
LOC103860651	LOC103860651	MissingGeneType
LOC103860670	LOC103860670	MissingGeneType
LOC103864441	LOC103864441	MissingGeneType
LOC103860679	LOC103860679	MissingGeneType
LOC103860690	LOC103860690	MissingGeneType
LOC103860707	LOC103860707	MissingGeneType
LOC103860717	LOC103860717	MissingGeneType
LOC103860734	LOC103860734	MissingGeneType
LOC117129084	LOC117129084	MissingGeneType
LOC103860743	LOC103860743	MissingGeneType
LOC103860752	LOC103860752	MissingGeneType
LOC103860762	LOC103860762	MissingGeneType
LOC103860773	LOC103860773	MissingGeneType
LOC103860794	LOC103860794	MissingGeneType
LOC103860828	LOC103860828	MissingGeneType
LOC108871136	LOC108871136	MissingGeneType
LOC103860987	LOC103860987	MissingGeneType
LOC103860936	LOC103860936	MissingGeneType
LOC103860957	LOC103860957	MissingGeneType
LOC117133013	LOC117133013	MissingGeneType
LOC103860909	LOC103860909	MissingGeneType
LOC117125641	LOC117125641	MissingGeneType
LOC117133016	LOC117133016	MissingGeneType
LOC117132776	LOC117132776	MissingGeneType
LOC117132840	LOC117132840	MissingGeneType
LOC117132882	LOC117132882	MissingGeneType
LOC103860886	LOC103860886	MissingGeneType
LOC103860870	LOC103860870	MissingGeneType
LOC103860857	LOC103860857	MissingGeneType
LOC103860998	LOC103860998	MissingGeneType
LOC103864480	LOC103864480	MissingGeneType
LOC108868801	LOC108868801	MissingGeneType
LOC103843925	LOC103843925	MissingGeneType
LOC117132541	LOC117132541	MissingGeneType
LOC103861012	LOC103861012	MissingGeneType
LOC117129237	LOC117129237	MissingGeneType
LOC103861025	LOC103861025	MissingGeneType
LOC103861032	LOC103861032	MissingGeneType
LOC103861042	LOC103861042	MissingGeneType
LOC103864496	LOC103864496	MissingGeneType
LOC117132973	LOC117132973	MissingGeneType
LOC117132971	LOC117132971	MissingGeneType
LOC103861082	LOC103861082	MissingGeneType
LOC103861091	LOC103861091	MissingGeneType
LOC103861102	LOC103861102	MissingGeneType
LOC103861111	LOC103861111	MissingGeneType
LOC103861130	LOC103861130	MissingGeneType
LOC103861120	LOC103861120	MissingGeneType
LOC117132542	LOC117132542	MissingGeneType
LOC117132543	LOC117132543	MissingGeneType
LOC117132557	LOC117132557	MissingGeneType
LOC103864525	LOC103864525	MissingGeneType
LOC103861138	LOC103861138	MissingGeneType
LOC103861148	LOC103861148	MissingGeneType
LOC103861159	LOC103861159	MissingGeneType
LOC108869130	LOC108869130	MissingGeneType
LOC103861190	LOC103861190	MissingGeneType
LOC103861182	LOC103861182	MissingGeneType
LOC117129087	LOC117129087	MissingGeneType
LOC103861203	LOC103861203	MissingGeneType
LOC103861213	LOC103861213	MissingGeneType
LOC117129246	LOC117129246	MissingGeneType
LOC103861253	LOC103861253	MissingGeneType
LOC103861225	LOC103861225	MissingGeneType
LOC103864546	LOC103864546	MissingGeneType
LOC117132561	LOC117132561	MissingGeneType
LOC103861263	LOC103861263	MissingGeneType
LOC103864565	LOC103864565	MissingGeneType
LOC103861272	LOC103861272	MissingGeneType
LOC117133015	LOC117133015	MissingGeneType
LOC103861293	LOC103861293	MissingGeneType
LOC103861282	LOC103861282	MissingGeneType
LOC103861304	LOC103861304	MissingGeneType
LOC103861311	LOC103861311	MissingGeneType
TRNAL-CAA_1	TRNAL-CAA_1	MissingGeneType
LOC103861321	LOC103861321	MissingGeneType
LOC103861332	LOC103861332	MissingGeneType
LOC103861340	LOC103861340	MissingGeneType
LOC117132562	LOC117132562	MissingGeneType
LOC103861348	LOC103861348	MissingGeneType
LOC103861356	LOC103861356	MissingGeneType
LOC103861367	LOC103861367	MissingGeneType
LOC103861379	LOC103861379	MissingGeneType
MIR319	MIR319	MissingGeneType
LOC103861392	LOC103861392	MissingGeneType
LOC103861403	LOC103861403	MissingGeneType
LOC108869134	LOC108869134	MissingGeneType
LOC103861414	LOC103861414	MissingGeneType
LOC103861435	LOC103861435	MissingGeneType
LOC103861423	LOC103861423	MissingGeneType
LOC103861445	LOC103861445	MissingGeneType
LOC103861474	LOC103861474	MissingGeneType
LOC103861481	LOC103861481	MissingGeneType
LOC103861489	LOC103861489	MissingGeneType
LOC103861498	LOC103861498	MissingGeneType
LOC103864600	LOC103864600	MissingGeneType
LOC103861518	LOC103861518	MissingGeneType
LOC103861507	LOC103861507	MissingGeneType
LOC103861529	LOC103861529	MissingGeneType
LOC103861539	LOC103861539	MissingGeneType
TRNAA-CGC_1	TRNAA-CGC_1	MissingGeneType
LOC103861558	LOC103861558	MissingGeneType
LOC103861549	LOC103861549	MissingGeneType
LOC103868514	LOC103868514	MissingGeneType
LOC103861587	LOC103861587	MissingGeneType
LOC103861598	LOC103861598	MissingGeneType
ARF9-1	ARF9-1	MissingGeneType
LOC103861617	LOC103861617	MissingGeneType
LOC103861638	LOC103861638	MissingGeneType
LOC103861627	LOC103861627	MissingGeneType
LOC103861648	LOC103861648	MissingGeneType
LOC103861657	LOC103861657	MissingGeneType
TRNAG-CCC_1	TRNAG-CCC_1	MissingGeneType
LOC103861669	LOC103861669	MissingGeneType
LOC103861680	LOC103861680	MissingGeneType
LOC103861688	LOC103861688	MissingGeneType
LOC103861698	LOC103861698	MissingGeneType
LOC103861708	LOC103861708	MissingGeneType
LOC103861719	LOC103861719	MissingGeneType
LOC103861731	LOC103861731	MissingGeneType
LOC103861739	LOC103861739	MissingGeneType
LOC103861748	LOC103861748	MissingGeneType
LOC103861763	LOC103861763	MissingGeneType
LOC103861771	LOC103861771	MissingGeneType
LOC103864387	LOC103864387	MissingGeneType
LOC103861778	LOC103861778	MissingGeneType
LOC108869128	LOC108869128	MissingGeneType
LOC103861787	LOC103861787	MissingGeneType
LOC103861797	LOC103861797	MissingGeneType
LOC103861798	LOC103861798	MissingGeneType
LOC103861809	LOC103861809	MissingGeneType
LOC103861819	LOC103861819	MissingGeneType
LOC103861828	LOC103861828	MissingGeneType
LOC103861839	LOC103861839	MissingGeneType
LOC103861849	LOC103861849	MissingGeneType
LOC103861859	LOC103861859	MissingGeneType
LOC103861876	LOC103861876	MissingGeneType
LOC117133014	LOC117133014	MissingGeneType
LOC103861893	LOC103861893	MissingGeneType
LOC103861904	LOC103861904	MissingGeneType
LOC103861914	LOC103861914	MissingGeneType
LOC103864626	LOC103864626	MissingGeneType
LOC103861930	LOC103861930	MissingGeneType
LOC103861940	LOC103861940	MissingGeneType
LOC103861962	LOC103861962	MissingGeneType
LOC103864635	LOC103864635	MissingGeneType
LOC103861973	LOC103861973	MissingGeneType
LOC103861987	LOC103861987	MissingGeneType
LOC103861996	LOC103861996	MissingGeneType
LOC103862007	LOC103862007	MissingGeneType
LOC103862017	LOC103862017	MissingGeneType
LOC103862027	LOC103862027	MissingGeneType
LOC103862038	LOC103862038	MissingGeneType
LOC103862061	LOC103862061	MissingGeneType
LOC103862050	LOC103862050	MissingGeneType
LOC103862071	LOC103862071	MissingGeneType
LOC103864654	LOC103864654	MissingGeneType
LOC117132581	LOC117132581	MissingGeneType
LOC103862092	LOC103862092	MissingGeneType
LOC103862103	LOC103862103	MissingGeneType
LOC103862112	LOC103862112	MissingGeneType
LOC117133019	LOC117133019	MissingGeneType
LOC103862121	LOC103862121	MissingGeneType
LOC103862135	LOC103862135	MissingGeneType
LOC103862144	LOC103862144	MissingGeneType
LOC103862154	LOC103862154	MissingGeneType
LOC103862179	LOC103862179	MissingGeneType
LOC103862186	LOC103862186	MissingGeneType
LOC103862196	LOC103862196	MissingGeneType
LOC103862206	LOC103862206	MissingGeneType
LOC103862215	LOC103862215	MissingGeneType
LOC117132997	LOC117132997	MissingGeneType
LOC103864681	LOC103864681	MissingGeneType
LOC103862264	LOC103862264	MissingGeneType
LOC103862275	LOC103862275	MissingGeneType
LOC103864691	LOC103864691	MissingGeneType
LOC103864699	LOC103864699	MissingGeneType
LOC103862285	LOC103862285	MissingGeneType
LOC103862294	LOC103862294	MissingGeneType
LOC103862320	LOC103862320	MissingGeneType
LOC117132595	LOC117132595	MissingGeneType
LOC103862336	LOC103862336	MissingGeneType
LOC103862344	LOC103862344	MissingGeneType
LOC103862354	LOC103862354	MissingGeneType
LOC103862363	LOC103862363	MissingGeneType
LOC103862371	LOC103862371	MissingGeneType
LOC103862382	LOC103862382	MissingGeneType
LOC103862399	LOC103862399	MissingGeneType
LOC103862466	LOC103862466	MissingGeneType
LOC103862475	LOC103862475	MissingGeneType
LOC117133018	LOC117133018	MissingGeneType
LOC103862485	LOC103862485	MissingGeneType
LOC103862495	LOC103862495	MissingGeneType
LOC108868780	LOC108868780	MissingGeneType
LOC103862510	LOC103862510	MissingGeneType
LOC103862525	LOC103862525	MissingGeneType
LOC103862535	LOC103862535	MissingGeneType
MIR9553	MIR9553	MissingGeneType
LOC103862547	LOC103862547	MissingGeneType
LOC103862557	LOC103862557	MissingGeneType
LOC117133017	LOC117133017	MissingGeneType
LOC103862564	LOC103862564	MissingGeneType
LOC103862587	LOC103862587	MissingGeneType
LOC103862631	LOC103862631	MissingGeneType
LOC103862642	LOC103862642	MissingGeneType
LOC103862653	LOC103862653	MissingGeneType
LOC103862661	LOC103862661	MissingGeneType
LOC103864709	LOC103864709	MissingGeneType
LOC103862683	LOC103862683	MissingGeneType
LOC103862692	LOC103862692	MissingGeneType
LOC103862702	LOC103862702	MissingGeneType
LOC103862711	LOC103862711	MissingGeneType
LOC103862715	LOC103862715	MissingGeneType
LOC103862724	LOC103862724	MissingGeneType
LOC103862736	LOC103862736	MissingGeneType
LOC103862742	LOC103862742	MissingGeneType
LOC103862751	LOC103862751	MissingGeneType
LOC103862766	LOC103862766	MissingGeneType
LOC103862777	LOC103862777	MissingGeneType
LOC103862792	LOC103862792	MissingGeneType
LOC103862809	LOC103862809	MissingGeneType
LOC103862816	LOC103862816	MissingGeneType
LOC103864720	LOC103864720	MissingGeneType
LOC103862826	LOC103862826	MissingGeneType
LOC108870616	LOC108870616	MissingGeneType
LOC103862835	LOC103862835	MissingGeneType
LOC103862844	LOC103862844	MissingGeneType
LOC117132771	LOC117132771	MissingGeneType
LOC103862852	LOC103862852	MissingGeneType
LOC103862873	LOC103862873	MissingGeneType
LOC103862882	LOC103862882	MissingGeneType
LOC103862893	LOC103862893	MissingGeneType
FSD1	FSD1	MissingGeneType
LOC103862917	LOC103862917	MissingGeneType
LOC103862927	LOC103862927	MissingGeneType
LOC103862947	LOC103862947	MissingGeneType
LOC103862938	LOC103862938	MissingGeneType
LOC103862954	LOC103862954	MissingGeneType
LOC103862965	LOC103862965	MissingGeneType
LOC103862974	LOC103862974	MissingGeneType
LOC103864740	LOC103864740	MissingGeneType
LOC103862989	LOC103862989	MissingGeneType
LOC103862997	LOC103862997	MissingGeneType
LOC103863014	LOC103863014	MissingGeneType
LOC103863022	LOC103863022	MissingGeneType
LOC103863030	LOC103863030	MissingGeneType
LOC103863038	LOC103863038	MissingGeneType
LOC103863047	LOC103863047	MissingGeneType
LOC103863081	LOC103863081	MissingGeneType
LOC103863091	LOC103863091	MissingGeneType
LOC103863071	LOC103863071	MissingGeneType
LOC103864786	LOC103864786	MissingGeneType
LOC103863102	LOC103863102	MissingGeneType
LOC103863114	LOC103863114	MissingGeneType
LOC103863132	LOC103863132	MissingGeneType
LOC103863146	LOC103863146	MissingGeneType
LOC103863165	LOC103863165	MissingGeneType
LOC103863154	LOC103863154	MissingGeneType
LOC103863179	LOC103863179	MissingGeneType
LOC103852373	LOC103852373	MissingGeneType
LOC117125908	LOC117125908	MissingGeneType
LOC103863201	LOC103863201	MissingGeneType
LOC103864804	LOC103864804	MissingGeneType
LOC103863210	LOC103863210	MissingGeneType
LOC117132632	LOC117132632	MissingGeneType
LOC103864813	LOC103864813	MissingGeneType
LOC103863220	LOC103863220	MissingGeneType
LOC103863229	LOC103863229	MissingGeneType
TRNAK-CUU_5	TRNAK-CUU_5	MissingGeneType
LOC103863258	LOC103863258	MissingGeneType
LOC103863268	LOC103863268	MissingGeneType
LOC117132047	LOC117132047	MissingGeneType
LOC108869133	LOC108869133	MissingGeneType
LOC103863301	LOC103863301	MissingGeneType
LOC103863308	LOC103863308	MissingGeneType
LOC103863315	LOC103863315	MissingGeneType
LOC103863322	LOC103863322	MissingGeneType
TRNAS-UGA_1	TRNAS-UGA_1	MissingGeneType
LOC103863339	LOC103863339	MissingGeneType
LOC103863344	LOC103863344	MissingGeneType
LOC103863353	LOC103863353	MissingGeneType
LOC103863361	LOC103863361	MissingGeneType
LOC103863368	LOC103863368	MissingGeneType
LOC117129149	LOC117129149	MissingGeneType
TRNAL-CAA_2	TRNAL-CAA_2	MissingGeneType
LOC103863377	LOC103863377	MissingGeneType
LOC103863379	LOC103863379	MissingGeneType
LOC103863413	LOC103863413	MissingGeneType
LOC103863405	LOC103863405	MissingGeneType
LOC103863388	LOC103863388	MissingGeneType
LOC103863432	LOC103863432	MissingGeneType
LOC117127280	LOC117127280	MissingGeneType
LOC103863442	LOC103863442	MissingGeneType
LOC103863450	LOC103863450	MissingGeneType
LOC103863460	LOC103863460	MissingGeneType
LOC103863473	LOC103863473	MissingGeneType
LOC103863483	LOC103863483	MissingGeneType
LOC103863494	LOC103863494	MissingGeneType
LOC103863504	LOC103863504	MissingGeneType
LOC103863513	LOC103863513	MissingGeneType
LOC103863535	LOC103863535	MissingGeneType
LOC103863544	LOC103863544	MissingGeneType
LOC103863555	LOC103863555	MissingGeneType
LOC103863560	LOC103863560	MissingGeneType
LOC103863575	LOC103863575	MissingGeneType
LOC103863585	LOC103863585	MissingGeneType
LOC103863593	LOC103863593	MissingGeneType
LOC103864863	LOC103864863	MissingGeneType
LOC103863602	LOC103863602	MissingGeneType
LOC103863629	LOC103863629	MissingGeneType
LOC103863613	LOC103863613	MissingGeneType
LOC103863640	LOC103863640	MissingGeneType
LOC103863651	LOC103863651	MissingGeneType
LOC103863671	LOC103863671	MissingGeneType
LOC103863685	LOC103863685	MissingGeneType
LOC103863702	LOC103863702	MissingGeneType
LOC103863693	LOC103863693	MissingGeneType
LOC103863715	LOC103863715	MissingGeneType
LOC103863726	LOC103863726	MissingGeneType
LOC103863759	LOC103863759	MissingGeneType
LOC103863748	LOC103863748	MissingGeneType
LOC103863737	LOC103863737	MissingGeneType
LOC103863768	LOC103863768	MissingGeneType
LOC117134140	LOC117134140	MissingGeneType
LOC103863808	LOC103863808	MissingGeneType
LOC103863775	LOC103863775	MissingGeneType
LOC103863825	LOC103863825	MissingGeneType
LOC117134141	LOC117134141	MissingGeneType
LOC117129100	LOC117129100	MissingGeneType
LOC103863836	LOC103863836	MissingGeneType
LOC103863846	LOC103863846	MissingGeneType
LOC103863856	LOC103863856	MissingGeneType
LOC103863866	LOC103863866	MissingGeneType
LOC103863880	LOC103863880	MissingGeneType
LOC103863886	LOC103863886	MissingGeneType
LOC103863896	LOC103863896	MissingGeneType
LOC103863907	LOC103863907	MissingGeneType
LOC103863917	LOC103863917	MissingGeneType
LOC103863929	LOC103863929	MissingGeneType
LOC103865903	LOC103865903	MissingGeneType
LOC103865910	LOC103865910	MissingGeneType
LOC103865921	LOC103865921	MissingGeneType
LOC103868467	LOC103868467	MissingGeneType
LOC103865929	LOC103865929	MissingGeneType
LOC117129085	LOC117129085	MissingGeneType
LOC103865940	LOC103865940	MissingGeneType
LOC103865949	LOC103865949	MissingGeneType
TRNAP-UGG_3	TRNAP-UGG_3	MissingGeneType
LOC103865968	LOC103865968	MissingGeneType
LOC103865990	LOC103865990	MissingGeneType
LOC103866006	LOC103866006	MissingGeneType
LOC103866022	LOC103866022	MissingGeneType
LOC103866046	LOC103866046	MissingGeneType
LOC103866030	LOC103866030	MissingGeneType
LOC103866055	LOC103866055	MissingGeneType
LOC103866066	LOC103866066	MissingGeneType
LOC103866077	LOC103866077	MissingGeneType
LOC117129054	LOC117129054	MissingGeneType
LOC117129133	LOC117129133	MissingGeneType
LOC117129132	LOC117129132	MissingGeneType
LOC103866087	LOC103866087	MissingGeneType
TRNAI-AAU_4	TRNAI-AAU_4	MissingGeneType
LOC103866098	LOC103866098	MissingGeneType
LOC103866109	LOC103866109	MissingGeneType
LOC103868476	LOC103868476	MissingGeneType
LOC103866120	LOC103866120	MissingGeneType
LOC103866136	LOC103866136	MissingGeneType
LOC103866144	LOC103866144	MissingGeneType
LOC103866155	LOC103866155	MissingGeneType
LOC103853351	LOC103853351	MissingGeneType
LOC103866175	LOC103866175	MissingGeneType
LOC103866189	LOC103866189	MissingGeneType
LOC103866206	LOC103866206	MissingGeneType
LOC117132507	LOC117132507	MissingGeneType
LOC117133544	LOC117133544	MissingGeneType
LOC103866216	LOC103866216	MissingGeneType
LOC103866236	LOC103866236	MissingGeneType
LOC103866225	LOC103866225	MissingGeneType
LOC103866247	LOC103866247	MissingGeneType
LOC103868493	LOC103868493	MissingGeneType
LOC103866260	LOC103866260	MissingGeneType
LOC103866255	LOC103866255	MissingGeneType
LOC103866273	LOC103866273	MissingGeneType
LOC103866289	LOC103866289	MissingGeneType
LOC103866300	LOC103866300	MissingGeneType
LOC103866308	LOC103866308	MissingGeneType
LOC103866324	LOC103866324	MissingGeneType
